timestamp,feed_weight_kg,motor_current_a,throughput_kgph,grinder_temp_c,moisture_pct,bag_count
2026-04-06 22:59:00,469632.87,0.85,0,42.46,12.54,9365
2026-04-06 23:59:00,469632.87,0.38,0,31.11,12.46,9365
2026-04-07 00:59:00,469632.87,0.51,0,28.41,12.82,9365
2026-04-07 01:59:00,469632.87,0.92,0,29.12,12.44,9365
2026-04-07 02:59:00,469632.87,0.0,0,30.79,12.62,9365
2026-04-07 03:59:00,469632.87,0.66,0,28.46,12.62,9365
2026-04-07 04:59:00,469632.87,0.7,0,30.16,13.09,9365
2026-04-07 05:59:00,469632.87,0.45,0,29.96,13.3,9365
2026-04-07 06:59:00,472120.62,75.46,2494.7,59.21,12.9,9417
2026-04-07 07:59:00,474577.24,75.14,2506.0,68.59,13.17,9463
2026-04-07 08:59:00,476973.96,76.13,2377.4,70.8,12.73,9513
2026-04-07 09:59:00,479337.34,72.68,2357.8,71.92,12.65,9560
2026-04-07 10:59:00,481658.33,72.15,2337.3,72.43,12.06,9604
2026-04-07 11:59:00,483935.73,73.12,2349.4,68.89,12.29,9650
2026-04-07 12:59:00,486206.47,74.28,2308.4,72.22,12.44,9696
2026-04-07 13:59:00,488458.88,73.78,2315.7,72.69,12.6,9745
2026-04-07 14:59:00,490716.55,73.98,2249.2,72.72,12.32,9793
2026-04-07 15:59:00,492962.47,69.57,2185.5,70.67,12.66,9835
2026-04-07 16:59:00,495225.97,72.15,2217.1,70.38,12.05,9878
2026-04-07 17:59:00,497532.51,72.24,2239.5,72.22,12.23,9928
2026-04-07 18:59:00,499851.31,73.68,2336.3,72.0,12.36,9976
2026-04-07 19:59:00,502213.59,75.12,2362.2,72.74,12.67,10022
2026-04-07 20:59:00,504617.03,76.03,2413.1,72.53,12.51,10077
2026-04-07 21:59:00,507061.09,77.7,2454.0,73.86,12.35,10129
2026-04-07 22:59:00,507101.59,0.64,0,42.26,12.43,10129
2026-04-07 23:59:00,507101.59,0.0,0,31.16,12.5,10129
2026-04-08 00:59:00,507101.59,0.0,0,26.97,12.61,10129
2026-04-08 01:59:00,507101.59,0.0,0,29.0,12.15,10129
2026-04-08 02:59:00,507101.59,0.51,0,29.06,12.62,10129
2026-04-08 03:59:00,507101.59,0.29,0,29.0,12.68,10129
2026-04-08 04:59:00,507101.59,0.84,0,28.19,12.32,10129
2026-04-08 05:59:00,507101.59,0.28,0,28.01,12.17,10129
2026-04-08 06:59:00,509577.44,75.98,2490.3,57.71,12.75,10182
2026-04-08 07:59:00,512031.82,75.49,2445.9,67.76,12.65,10226
2026-04-08 08:59:00,514444.38,76.33,2535.9,72.5,12.65,10266
2026-04-08 09:59:00,516807.57,74.6,2369.5,72.21,12.39,10308
2026-04-08 10:59:00,519134.42,73.69,2263.3,74.45,12.12,10355
2026-04-08 11:59:00,521413.23,76.75,2342.6,72.82,12.04,10406
2026-04-08 12:59:00,523691.24,70.37,2263.5,73.01,12.64,10454
2026-04-08 13:59:00,525947.57,71.2,2258.9,71.85,12.71,10501
2026-04-08 14:59:00,528207.25,71.23,2188.6,72.63,12.51,10547
2026-04-08 15:59:00,530452.65,74.17,2185.3,71.23,12.63,10592
2026-04-08 16:59:00,532716.34,73.64,2176.2,72.15,12.64,10641
2026-04-08 17:59:00,535004.15,76.95,2322.9,73.43,12.29,10688
2026-04-08 18:59:00,537335.85,73.91,2314.2,70.98,11.89,10734
2026-04-08 19:59:00,539689.9,77.37,2472.4,70.95,11.97,10785
2026-04-08 20:59:00,542092.08,71.68,2432.8,72.77,12.26,10829
2026-04-08 21:59:00,544553.7,75.51,2450.2,71.52,12.64,10872
2026-04-08 22:59:00,544594.29,0.39,0,40.7,12.41,10872
2026-04-08 23:59:00,544594.29,0.3,0,32.36,12.28,10872
2026-04-09 00:59:00,544594.29,0.43,0,28.15,12.7,10872
2026-04-09 01:59:00,544594.29,0.9,0,27.45,12.83,10872
2026-04-09 02:59:00,544594.29,0.02,0,27.92,12.22,10872
2026-04-09 03:59:00,544594.29,0.31,0,27.92,12.18,10872
2026-04-09 04:59:00,544594.29,0.8,0,28.46,12.27,10872
2026-04-09 05:59:00,544594.29,0.13,0,29.45,12.39,10872
2026-04-09 06:59:00,547097.99,77.85,2581.5,59.43,11.99,10923
2026-04-09 07:59:00,549554.53,76.84,2515.8,68.53,12.19,10970
2026-04-09 08:59:00,551963.39,73.11,2407.1,71.04,12.96,11023
2026-04-09 09:59:00,554326.37,75.62,2360.6,71.3,12.16,11074
2026-04-09 10:59:00,556649.61,75.43,2346.8,68.93,12.64,11118
2026-04-09 11:59:00,558919.53,71.19,2288.3,69.35,12.63,11166
2026-04-09 12:59:00,561190.29,75.27,2321.6,69.1,12.87,11211
2026-04-09 13:59:00,563439.65,70.71,2257.9,72.23,12.77,11258
2026-04-09 14:59:00,565683.73,74.03,2297.9,73.41,12.76,11295
2026-04-09 15:59:00,567931.63,73.59,2316.6,73.04,12.22,11342
2026-04-09 16:59:00,570198.9,70.8,2220.1,72.3,12.52,11389
2026-04-09 17:59:00,572498.08,72.21,2304.4,71.48,12.22,11436
2026-04-09 18:59:00,574822.43,69.01,2234.7,71.73,13.42,11483
2026-04-09 19:59:00,577165.3,74.83,2438.4,70.88,12.61,11527
2026-04-09 20:59:00,579574.98,73.62,2352.8,71.05,12.79,11576
2026-04-09 21:59:00,582015.21,74.21,2424.4,72.16,12.87,11631
2026-04-09 22:59:00,582055.48,0.38,0,40.52,12.43,11631
2026-04-09 23:59:00,582055.48,0.31,0,29.82,12.74,11631
2026-04-10 00:59:00,582055.48,0.53,0,25.36,12.69,11631
2026-04-10 01:59:00,582055.48,0.0,0,27.58,12.87,11631
2026-04-10 02:59:00,582055.48,0.3,0,27.06,12.38,11631
2026-04-10 03:59:00,582055.48,0.0,0,27.33,12.0,11631
2026-04-10 04:59:00,582055.48,0.03,0,28.07,12.34,11631
2026-04-10 05:59:00,582055.48,0.0,0,27.46,12.55,11631
2026-04-10 06:59:00,584567.07,77.32,2547.4,57.62,12.78,11683
2026-04-10 07:59:00,587015.63,77.9,2462.2,68.72,12.48,11732
2026-04-10 08:59:00,589411.19,71.36,2370.0,72.13,12.44,11770
2026-04-10 09:59:00,591773.62,76.86,2347.8,71.53,12.57,11814
2026-04-10 10:59:00,594083.42,73.6,2323.0,71.26,12.6,11864
2026-04-10 11:59:00,596375.36,71.82,2232.3,71.98,12.44,11908
2026-04-10 12:59:00,598647.08,71.33,2281.3,72.6,12.66,11957
2026-04-10 13:59:00,600897.11,73.44,2251.9,72.1,12.96,12003
2026-04-10 14:59:00,603149.73,70.54,2158.7,74.25,12.75,12049
2026-04-10 15:59:00,605403.78,72.7,2234.3,73.43,12.79,12094
2026-04-10 16:59:00,607667.03,74.6,2310.0,74.43,12.59,12142
2026-04-10 17:59:00,609941.77,72.4,2257.8,72.57,13.47,12190
2026-04-10 18:59:00,612250.61,74.51,2390.7,73.16,12.75,12236
2026-04-10 19:59:00,614605.26,73.98,2317.7,73.19,12.71,12286
2026-04-10 20:59:00,617007.08,76.96,2513.5,71.35,12.62,12337
2026-04-10 21:59:00,619460.11,75.24,2415.0,73.78,12.6,12384
2026-04-10 22:59:00,619500.37,0.27,0,40.15,12.12,12384
2026-04-10 23:59:00,619500.37,0.05,0,33.04,12.0,12384
2026-04-11 00:59:00,619500.37,0.17,0,29.59,12.18,12384
2026-04-11 01:59:00,619500.37,0.32,0,28.62,11.9,12384
2026-04-11 02:59:00,619500.37,0.64,0,28.25,12.17,12384
2026-04-11 03:59:00,619500.37,0.0,0,28.02,12.51,12384
2026-04-11 04:59:00,619500.37,0.26,0,28.87,12.64,12384
2026-04-11 05:59:00,619500.37,0.32,0,28.92,12.24,12384
2026-04-11 06:59:00,622003.42,77.75,2505.5,59.35,11.98,12433
2026-04-11 07:59:00,624462.62,75.73,2436.8,69.51,12.33,12489
2026-04-11 08:59:00,626859.76,74.23,2392.1,72.89,12.47,12538
2026-04-11 09:59:00,629212.01,75.9,2342.7,70.75,12.57,12588
2026-04-11 10:59:00,631530.16,76.45,2334.8,71.39,12.29,12635
2026-04-11 11:59:00,633823.47,74.34,2335.2,71.44,12.48,12682
2026-04-11 12:59:00,636094.6,73.69,2291.9,73.22,12.45,12729
2026-04-11 13:59:00,638353.35,72.57,2323.9,72.83,12.61,12769
2026-04-11 14:59:00,640598.51,75.15,2275.2,72.62,12.43,12817
2026-04-11 15:59:00,642835.77,72.16,2276.5,72.63,12.51,12861
2026-04-11 16:59:00,645109.8,71.9,2273.3,71.62,12.57,12908
2026-04-11 17:59:00,647410.03,73.63,2262.4,70.74,12.54,12953
2026-04-11 18:59:00,649730.06,71.54,2254.2,69.15,12.61,13001
2026-04-11 19:59:00,652089.87,73.14,2328.4,71.37,12.88,13050
2026-04-11 20:59:00,654500.36,73.23,2383.9,73.2,12.88,13097
2026-04-11 21:59:00,656955.22,75.67,2352.7,72.82,12.65,13151
2026-04-11 22:59:00,656994.18,0.7,0,41.22,12.57,13151
2026-04-11 23:59:00,656994.18,0.06,0,32.78,12.43,13151
2026-04-12 00:59:00,656994.18,0.29,0,29.59,12.58,13151
2026-04-12 01:59:00,656994.18,0.63,0,30.06,12.55,13151
2026-04-12 02:59:00,656994.18,0.03,0,28.94,12.16,13151
2026-04-12 03:59:00,656994.18,0.33,0,28.32,12.31,13151
2026-04-12 04:59:00,656994.18,0.0,0,28.4,12.26,13151
2026-04-12 05:59:00,656994.18,0.51,0,27.34,12.21,13151
2026-04-12 06:59:00,656994.18,1.09,0,27.57,12.36,13151
2026-04-12 07:59:00,656994.18,0.39,0,28.19,12.33,13151
2026-04-12 08:59:00,656994.18,0.25,0,27.38,12.5,13151
2026-04-12 09:59:00,656994.18,0.23,0,28.49,12.5,13151
2026-04-12 10:59:00,656994.18,0.59,0,27.53,13.04,13151
2026-04-12 11:59:00,656994.18,0.52,0,27.38,12.73,13151
2026-04-12 12:59:00,656994.18,0.55,0,27.49,12.54,13151
2026-04-12 13:59:00,656994.18,0.57,0,27.31,12.87,13151
2026-04-12 14:59:00,656994.18,0.51,0,28.03,12.92,13151
2026-04-12 15:59:00,656994.18,0.61,0,28.01,12.79,13151
2026-04-12 16:59:00,656994.18,0.11,0,28.84,12.46,13151
2026-04-12 17:59:00,656994.18,0.74,0,27.76,11.9,13151
2026-04-12 18:59:00,656994.18,0.0,0,29.14,12.39,13151
2026-04-12 19:59:00,656994.18,0.1,0,29.35,12.63,13151
2026-04-12 20:59:00,656994.18,0.54,0,28.05,12.48,13151
2026-04-12 21:59:00,656994.18,0.09,0,28.63,12.43,13151
2026-04-12 22:59:00,656994.18,0.6,0,27.78,12.59,13151
2026-04-12 23:59:00,656994.18,0.07,0,27.21,12.22,13151
2026-04-13 00:59:00,656994.18,0.08,0,26.51,12.79,13151
2026-04-13 01:59:00,656994.18,0.24,0,27.98,12.67,13151
2026-04-13 02:59:00,656994.18,0.0,0,28.06,12.8,13151
2026-04-13 03:59:00,656994.18,0.46,0,26.57,12.28,13151
2026-04-13 04:59:00,656994.18,0.49,0,26.47,12.13,13151
2026-04-13 05:59:00,656994.18,0.4,0,27.91,12.43,13151
2026-04-13 06:59:00,659499.83,79.56,2528.9,58.55,12.23,13201
2026-04-13 07:59:00,661951.53,76.16,2469.5,67.13,12.26,13249
2026-04-13 08:59:00,664345.65,73.8,2465.2,71.07,12.49,13295
2026-04-13 09:59:00,664386.06,0.46,0,41.33,12.68,13295
2026-04-13 10:59:00,665532.43,73.22,2288.9,52.84,13.77,13320
2026-04-13 11:59:00,667825.44,72.65,2264.2,63.61,13.1,13366
2026-04-13 12:59:00,670079.42,73.17,2306.4,68.8,12.62,13415
2026-04-13 13:59:00,672331.51,72.79,2196.4,70.48,12.36,13462
2026-04-13 14:59:00,674546.28,70.37,2211.8,70.9,12.63,13504
2026-04-13 15:59:00,676793.33,74.57,2256.8,70.98,12.29,13547
2026-04-13 16:59:00,679064.24,69.86,2224.4,72.05,12.43,13595
2026-04-13 17:59:00,681352.75,73.02,2256.4,73.07,12.66,13642
2026-04-13 18:59:00,683668.63,74.43,2356.5,72.01,12.2,13688
2026-04-13 19:59:00,686013.06,75.08,2365.6,71.56,12.71,13732
2026-04-13 20:59:00,688429.33,75.84,2448.8,74.47,12.62,13779
2026-04-13 21:59:00,690877.19,78.75,2534.7,73.66,12.45,13830
2026-04-13 22:59:00,690919.24,0.26,0,43.84,12.38,13830
2026-04-13 23:59:00,690919.24,0.32,0,32.99,12.75,13830
2026-04-14 00:59:00,690919.24,0.27,0,30.07,12.59,13830
2026-04-14 01:59:00,690919.24,0.47,0,27.81,12.57,13830
2026-04-14 02:59:00,690919.24,0.2,0,28.18,12.46,13830
2026-04-14 03:59:00,690919.24,0.11,0,26.85,12.32,13830
2026-04-14 04:59:00,690919.24,0.33,0,26.47,12.29,13830
2026-04-14 05:59:00,690919.24,0.72,0,25.64,12.13,13830
2026-04-14 06:59:00,693422.27,74.84,2491.7,57.47,11.99,13882
2026-04-14 07:59:00,695866.15,74.83,2507.4,68.18,12.41,13929
2026-04-14 08:59:00,698262.44,72.66,2363.2,72.5,13.29,13974
2026-04-14 09:59:00,700620.08,74.47,2377.8,72.38,12.75,14020
2026-04-14 10:59:00,702949.2,72.02,2278.2,72.4,12.64,14066
2026-04-14 11:59:00,705246.38,74.47,2344.6,73.73,12.64,14115
2026-04-14 12:59:00,707515.43,74.81,2339.2,71.93,12.48,14166
2026-04-14 13:59:00,709767.91,74.84,2349.7,74.18,12.4,14212
2026-04-14 14:59:00,712021.99,76.05,2286.3,72.2,12.74,14255
2026-04-14 15:59:00,714277.85,68.16,2184.0,69.52,12.95,14299
2026-04-14 16:59:00,716553.22,74.26,2278.2,72.75,12.5,14349
2026-04-14 17:59:00,718851.08,72.94,2326.3,72.02,12.21,14396
2026-04-14 18:59:00,721182.0,72.09,2271.0,72.46,13.08,14442
2026-04-14 19:59:00,723550.67,73.22,2322.0,71.74,12.27,14493
2026-04-14 20:59:00,725952.58,73.92,2461.0,72.89,12.57,14539
2026-04-14 21:59:00,728415.12,76.45,2448.6,73.88,12.61,14584
2026-04-14 22:59:00,728455.87,0.11,0,41.43,12.98,14584
2026-04-14 23:59:00,728455.87,0.4,0,31.56,12.56,14584
2026-04-15 00:59:00,728455.87,0.74,0,30.42,12.4,14584
2026-04-15 01:59:00,728455.87,0.51,0,30.01,12.5,14584
2026-04-15 02:59:00,728455.87,0.7,0,29.91,12.77,14584
2026-04-15 03:59:00,728455.87,0.39,0,27.29,12.36,14584
2026-04-15 04:59:00,728455.87,0.44,0,28.99,12.43,14584
2026-04-15 05:59:00,728455.87,0.21,0,29.33,12.47,14584
2026-04-15 06:59:00,730952.14,77.4,2499.9,59.22,12.6,14634
2026-04-15 07:59:00,733399.99,75.25,2389.3,68.6,12.51,14680
2026-04-15 08:59:00,735803.85,73.88,2315.2,71.36,12.06,14720
2026-04-15 09:59:00,738168.84,72.21,2318.1,71.65,12.56,14768
2026-04-15 10:59:00,740491.62,78.2,2417.1,70.97,12.42,14812
2026-04-15 11:59:00,742782.41,72.45,2266.9,71.47,12.48,14857
2026-04-15 12:59:00,745033.54,72.29,2331.0,70.86,12.57,14903
2026-04-15 13:59:00,747282.82,75.13,2280.1,72.09,12.88,14951
2026-04-15 14:59:00,749535.35,70.24,2161.0,72.56,12.31,14992
2026-04-15 15:59:00,751793.88,74.71,2231.6,74.04,12.76,15036
2026-04-15 16:59:00,754058.28,73.76,2244.7,74.46,12.84,15079
2026-04-15 17:59:00,756333.91,73.39,2273.4,70.87,12.49,15130
2026-04-15 18:59:00,758656.28,71.91,2285.3,72.32,12.29,15178
2026-04-15 19:59:00,760999.26,76.99,2483.5,72.63,12.4,15227
2026-04-15 20:59:00,763380.87,76.42,2386.9,73.08,12.8,15278
2026-04-15 21:59:00,765830.2,73.4,2466.5,73.01,12.69,15329
2026-04-15 22:59:00,765871.23,0.0,0,41.71,12.1,15329
2026-04-15 23:59:00,765871.23,0.45,0,31.1,12.38,15329
2026-04-16 00:59:00,765871.23,0.21,0,31.67,12.21,15329
2026-04-16 01:59:00,765871.23,0.56,0,29.77,12.47,15329
2026-04-16 02:59:00,765871.23,0.0,0,28.24,12.65,15329
2026-04-16 03:59:00,765871.23,0.04,0,26.63,12.22,15329
2026-04-16 04:59:00,765871.23,0.0,0,27.79,12.4,15329
2026-04-16 05:59:00,765871.23,0.0,0,28.49,12.28,15329
2026-04-16 06:59:00,768355.76,79.03,2485.8,58.81,12.51,15381
2026-04-16 07:59:00,770805.96,76.52,2542.2,67.09,12.44,15429
2026-04-16 08:59:00,773216.65,76.8,2530.4,69.79,12.87,15476
2026-04-16 09:59:00,775577.55,73.36,2317.3,71.3,12.57,15523
2026-04-16 10:59:00,777905.3,73.42,2234.3,73.55,12.47,15570
2026-04-16 11:59:00,780201.5,71.16,2278.2,72.58,12.12,15612
2026-04-16 12:59:00,782475.9,76.59,2250.2,71.61,12.07,15661
2026-04-16 13:59:00,784732.72,71.1,2227.0,73.01,12.2,15701
2026-04-16 14:59:00,786981.94,71.53,2254.3,72.58,12.47,15748
2026-04-16 15:59:00,789224.25,71.97,2239.6,74.43,12.61,15795
2026-04-16 16:59:00,791481.35,73.32,2268.5,72.4,12.36,15839
2026-04-16 17:59:00,793776.37,70.96,2261.3,71.77,12.31,15889
2026-04-16 18:59:00,796081.67,74.34,2295.8,72.05,12.7,15935
2026-04-16 19:59:00,798435.23,71.51,2350.6,71.46,12.91,15982
2026-04-16 20:59:00,800839.86,76.61,2398.5,70.85,12.52,16026
2026-04-16 21:59:00,803268.89,75.07,2409.1,70.09,12.37,16074
2026-04-16 22:59:00,803308.7,0.32,0,41.52,12.42,16074
2026-04-16 23:59:00,803308.7,0.0,0,31.96,12.61,16074
2026-04-17 00:59:00,803308.7,0.56,0,29.6,12.71,16074
2026-04-17 01:59:00,803308.7,0.51,0,29.0,12.81,16074
2026-04-17 02:59:00,803308.7,0.21,0,29.33,12.39,16074
2026-04-17 03:59:00,803308.7,0.27,0,27.29,12.71,16074
2026-04-17 04:59:00,803308.7,0.32,0,26.83,12.21,16074
2026-04-17 05:59:00,803308.7,0.63,0,27.82,12.3,16074
2026-04-17 06:59:00,805801.09,73.96,2458.4,59.55,13.5,16125
2026-04-17 07:59:00,808253.52,79.26,2464.5,69.09,12.9,16180
2026-04-17 08:59:00,810661.31,74.48,2388.7,71.03,12.7,16224
2026-04-17 09:59:00,813016.12,74.01,2370.1,66.95,12.55,16270
2026-04-17 10:59:00,815335.72,73.63,2251.1,71.13,13.42,16313
2026-04-17 11:59:00,817605.89,73.64,2311.2,69.98,12.9,16355
2026-04-17 12:59:00,819852.25,72.82,2332.7,68.89,12.51,16405
2026-04-17 13:59:00,822108.41,69.72,2159.5,70.21,12.54,16449
2026-04-17 14:59:00,824349.16,70.47,2269.9,71.47,12.51,16495
2026-04-17 15:59:00,826618.46,72.52,2209.6,75.37,12.43,16543
2026-04-17 16:59:00,828893.07,73.9,2326.2,71.4,12.32,16587
2026-04-17 17:59:00,831186.76,75.08,2323.1,72.47,12.66,16633
2026-04-17 18:59:00,833516.67,73.71,2326.5,70.36,12.13,16677
2026-04-17 19:59:00,835881.19,73.85,2342.2,71.45,12.07,16731
2026-04-17 20:59:00,838283.53,77.93,2423.7,75.08,12.15,16782
2026-04-17 21:59:00,840735.77,75.69,2408.1,72.89,12.2,16834
2026-04-17 22:59:00,840775.81,0.65,0,40.53,12.4,16834
2026-04-17 23:59:00,840775.81,0.0,0,31.7,12.73,16834
2026-04-18 00:59:00,840775.81,0.33,0,28.76,12.85,16834
2026-04-18 01:59:00,840775.81,0.44,0,26.75,12.27,16834
2026-04-18 02:59:00,840775.81,0.5,0,29.09,12.57,16834
2026-04-18 03:59:00,840775.81,0.16,0,29.21,12.78,16834
2026-04-18 04:59:00,840775.81,0.12,0,31.82,12.83,16834
2026-04-18 05:59:00,840775.81,0.0,0,30.21,12.86,16834
2026-04-18 06:59:00,843281.06,77.57,2524.4,60.44,12.4,16881
2026-04-18 07:59:00,845702.2,75.06,2428.5,67.41,12.42,16929
2026-04-18 08:59:00,848101.66,74.1,2398.2,70.9,12.52,16978
2026-04-18 09:59:00,850470.22,75.62,2321.5,70.17,12.44,17028
2026-04-18 10:59:00,852792.81,72.4,2280.6,68.24,12.14,17072
2026-04-18 11:59:00,855086.61,73.81,2302.3,71.07,12.57,17121
2026-04-18 12:59:00,857345.47,70.82,2256.8,72.4,12.58,17164
2026-04-18 13:59:00,859576.45,69.73,2231.9,72.8,12.44,17209
2026-04-18 14:59:00,861829.09,70.28,2217.3,72.89,12.28,17251
2026-04-18 15:59:00,864073.05,73.64,2277.0,73.59,12.86,17296
2026-04-18 16:59:00,866340.32,70.75,2172.2,72.85,12.65,17345
2026-04-18 17:59:00,868622.91,72.96,2275.3,71.28,12.64,17393
2026-04-18 18:59:00,870945.19,74.98,2448.2,73.89,12.66,17433
2026-04-18 19:59:00,873308.8,73.29,2412.3,70.89,12.25,17485
2026-04-18 20:59:00,875723.0,73.64,2318.2,71.47,12.55,17537
2026-04-18 21:59:00,878170.78,79.97,2489.9,70.22,11.91,17587
2026-04-18 22:59:00,878212.1,0.53,0,41.97,12.29,17587
2026-04-18 23:59:00,878212.1,0.7,0,32.49,11.87,17587
2026-04-19 00:59:00,878212.1,0.69,0,29.01,12.16,17587
2026-04-19 01:59:00,878212.1,0.68,0,27.96,12.43,17587
2026-04-19 02:59:00,878212.1,0.3,0,28.67,12.32,17587
2026-04-19 03:59:00,878212.1,0.26,0,29.18,12.31,17587
2026-04-19 04:59:00,878212.1,0.34,0,27.87,12.37,17587
2026-04-19 05:59:00,878212.1,0.03,0,28.02,12.32,17587
2026-04-19 06:59:00,878212.1,0.49,0,27.72,12.27,17587
2026-04-19 07:59:00,878212.1,0.71,0,27.42,12.46,17587
2026-04-19 08:59:00,878212.1,0.0,0,27.09,12.8,17587
2026-04-19 09:59:00,878212.1,0.04,0,27.12,12.3,17587
2026-04-19 10:59:00,878212.1,0.14,0,27.33,12.12,17587
2026-04-19 11:59:00,878212.1,0.0,0,27.81,12.29,17587
2026-04-19 12:59:00,878212.1,0.0,0,29.53,12.06,17587
2026-04-19 13:59:00,878212.1,0.0,0,27.89,12.23,17587
2026-04-19 14:59:00,878212.1,0.43,0,25.34,12.55,17587
2026-04-19 15:59:00,878212.1,0.22,0,25.11,12.56,17587
2026-04-19 16:59:00,878212.1,0.49,0,27.78,12.48,17587
2026-04-19 17:59:00,878212.1,0.6,0,27.25,12.32,17587
2026-04-19 18:59:00,878212.1,0.26,0,29.82,12.23,17587
2026-04-19 19:59:00,878212.1,0.48,0,29.02,12.66,17587
2026-04-19 20:59:00,878212.1,0.45,0,27.13,12.88,17587
2026-04-19 21:59:00,878212.1,0.17,0,28.19,12.81,17587
2026-04-19 22:59:00,878212.1,0.72,0,28.02,12.53,17587
2026-04-19 23:59:00,878212.1,0.48,0,27.59,12.36,17587
2026-04-20 00:59:00,878212.1,0.17,0,27.55,12.7,17587
2026-04-20 01:59:00,878212.1,0.19,0,27.43,12.63,17587
2026-04-20 02:59:00,878212.1,0.64,0,30.12,12.38,17587
2026-04-20 03:59:00,878212.1,0.44,0,27.94,12.51,17587
2026-04-20 04:59:00,878212.1,0.0,0,29.0,12.56,17587
2026-04-20 05:59:00,878212.1,0.22,0,28.63,12.72,17587
2026-04-20 06:59:00,880704.61,78.74,2444.4,57.25,12.48,17640
2026-04-20 07:59:00,883158.62,75.63,2354.3,68.24,12.48,17689
2026-04-20 08:59:00,885562.97,76.02,2432.5,72.32,12.43,17742
2026-04-20 09:59:00,887933.21,74.04,2399.1,71.38,12.75,17790
2026-04-20 10:59:00,890242.64,75.44,2360.3,72.34,12.74,17833
2026-04-20 11:59:00,892541.49,70.77,2243.6,72.85,12.38,17879
2026-04-20 12:59:00,894805.67,73.9,2276.3,72.67,12.26,17923
2026-04-20 13:59:00,897059.62,74.79,2309.2,72.2,12.75,17972
2026-04-20 14:59:00,899299.3,73.88,2288.9,72.5,13.15,18024
2026-04-20 15:59:00,901554.82,71.14,2283.0,71.79,12.31,18070
2026-04-20 16:59:00,903822.37,72.8,2197.7,74.41,12.3,18119
2026-04-20 17:59:00,906113.09,75.87,2365.7,74.48,12.51,18160
2026-04-20 18:59:00,908437.58,71.86,2281.7,72.08,12.33,18208
2026-04-20 19:59:00,910800.73,75.74,2405.8,71.79,13.04,18259
2026-04-20 20:59:00,913177.36,78.05,2421.2,74.24,12.23,18306
2026-04-20 21:59:00,915611.39,76.71,2377.3,73.62,12.62,18357
2026-04-20 22:59:00,915650.29,0.0,0,43.17,12.41,18357
2026-04-20 23:59:00,915650.29,0.54,0,33.49,12.25,18357
2026-04-21 00:59:00,915650.29,0.05,0,30.14,12.62,18357
2026-04-21 01:59:00,915650.29,0.27,0,28.78,12.21,18357
2026-04-21 02:59:00,915650.29,0.48,0,28.61,12.43,18357
2026-04-21 03:59:00,915650.29,0.62,0,27.93,12.9,18357
2026-04-21 04:59:00,915650.29,0.29,0,27.86,12.6,18357
2026-04-21 05:59:00,915650.29,0.46,0,28.59,12.8,18357
2026-04-21 06:59:00,918138.33,74.5,2426.1,57.73,12.48,18406
2026-04-21 07:59:00,920592.18,77.75,2476.3,67.08,12.82,18457
2026-04-21 08:59:00,922992.19,74.81,2351.5,71.93,12.76,18505
2026-04-21 09:59:00,925347.43,72.3,2289.9,70.23,12.78,18554
2026-04-21 10:59:00,927674.89,72.69,2348.5,72.59,12.96,18597
2026-04-21 11:59:00,927714.09,0.05,0,39.34,12.94,18597
2026-04-21 12:59:00,928842.89,72.49,2220.9,51.2,12.59,18621
2026-04-21 13:59:00,931089.88,72.91,2274.1,66.73,12.65,18664
2026-04-21 14:59:00,933341.5,70.71,2166.6,71.41,13.25,18705
2026-04-21 15:59:00,935597.84,75.64,2339.5,71.01,12.86,18753
2026-04-21 16:59:00,937868.79,74.91,2230.6,72.6,12.43,18804
2026-04-21 17:59:00,940162.11,76.1,2348.1,74.92,13.04,18849
2026-04-21 18:59:00,942488.01,72.73,2334.2,72.99,12.49,18898
2026-04-21 19:59:00,944857.7,71.47,2343.9,72.92,12.7,18942
2026-04-21 20:59:00,947261.29,79.3,2472.9,70.82,12.65,18991
2026-04-21 21:59:00,949708.87,75.72,2414.3,72.29,12.85,19043
2026-04-21 22:59:00,949748.55,0.31,0,42.49,12.51,19043
2026-04-21 23:59:00,949748.55,0.0,0,33.05,12.65,19043
